Invoice_Number__c,Invoice_Plant__c,Invoice_Customer_Code__c,Invoice_Customer_Name__c,Invoice_Sales_Org__c,Invoice_Division__c,Invoice_Sales_Group__c,Invoice_Sales_Office__c,Customer_Group__c,Invoice_District__c,Invoice_City__c,Invoice_Date__c,SO_Customer_Ref__c,SO_Customer_Ref_Date__c,Sales_Order_Number__c,Quotation_Number__c,City_Code_Diag__c
9200067138,3300,3020001237,Siddique Sadiq Memorial trust,3000,30,Z08,2000,6,2000,Gujranwala,2026-01-26,1006,2026-01-23,3000057771,2900034855,GRW
9200067140,3300,3020001237,Siddique Sadiq Memorial trust,3000,30,Z08,2000,6,2000,Gujranwala,2026-01-26,1006,2026-01-26,3000057820,2900034855,GRW
9200067146,3300,3020001175,Sindh Institute of Child health,3000,30,Z01,1000,8,3000,Karachi,2026-01-26,2025-26/SBA/2268,2026-01-20,3000057686,2900035604,KHI
9200067147,3300,3020001175,Sindh Institute of Child health,3000,30,Z01,1000,8,3000,Karachi,2026-01-26,2025-26/SBA/0354,2026-01-21,3000057727,2900033734,KHI
9200067148,3300,3020001511,Indus Hospital & Health Network,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,00386704,2026-01-13,3000057522,2900035490,KHI
9200067149,3300,3020001511,Indus Hospital & Health Network,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,00374068,2026-01-21,3000057713,2900035621,KHI
9200067150,3300,3020001511,Indus Hospital & Health Network,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,00382446,2026-01-26,3000057818,2900034659,KHI
9200067151,3300,3020001511,Indus Hospital & Health Network,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,ORD-114217,2026-01-15,3000057577,2900035533,KHI
9200067152,3300,3020001511,Indus Hospital & Health Network,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,ORD-105561,2026-01-19,3000057645,2900034472,KHI
9200067153,3300,3020001511,Indus Hospital & Health Network,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,00386664,2026-01-12,3000057492,2900035467,KHI
9200067154,3300,3020001511,Indus Hospital & Health Network,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,ORD-114208,2026-01-15,3000057579,2900035532,KHI
9200067157,3300,3020000694,Optima-D Enterprises,3000,30,Z01,1000,5,3000,Karachi,2026-01-26,8/ODE,2026-01-26,3000057803,2900035637,KHI
9200067158,3300,3020000501,Al-Hamra Medical Centre,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,AHMC/01-26,2026-01-20,3000057668,2900035375,KHI
9200067159,3300,3020000501,Al-Hamra Medical Centre,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,AHMC/01-26,2026-01-05,3000057393,2900035375,KHI
9200067160,3300,3020000501,Al-Hamra Medical Centre,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,AHMC/01-26,2026-01-20,3000057698,2900035375,KHI
9200067161,3300,3020001330,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2026-01-26,CC/26/880,2026-01-26,3000057802,2900035383,KHI
9200067162,3300,3020000501,Al-Hamra Medical Centre,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,AHMC/01-26,2026-01-19,3000057617,2900035375,KHI
9200067165,3300,3020000386,Hussaini Haematology & Oncology Tru,3000,30,Z01,1000,10,3000,Karachi,2026-01-26,26000448,2026-01-26,3000057847,2900035701,KHI
9200067169,3300,3020000692,Patients Welfare Foundation,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,18,2026-01-22,3000057760,2900035104,KHI
9200067170,3300,3020000692,Patients Welfare Foundation,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,18,2026-01-26,3000057840,2900035104,KHI
9200067171,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-01-26,0530/01/2026,2026-01-26,3000057844,2900035696,KHI
9200067172,3300,3020000386,Hussaini Haematology & Oncology Tru,3000,30,Z01,1000,10,3000,Karachi,2026-01-26,26000497,2026-01-26,3000057835,2900035507,KHI
9200067173,3300,3020001224,Shaukat Omer Memorial Hospital,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,2025-2834,2026-01-26,3000057841,2900033747,KHI
9200067174,3300,3020000022,Dr. Essa Laboratory & Diag Centre,3000,30,Z01,1000,10,3000,Karachi,2026-01-26,05F01-P-2304,2026-01-15,3000057581,2900034504,KHI
9200067176,3300,3020000029,Dr. Ziauddin Hospital,3000,30,Z01,1000,6,3000,Karachi,2026-01-26,226887,2026-01-20,3000057690,2900035591,KHI
9200067186,3300,3020001640,Knight's Int. Nest of Goods & Servi,3000,30,Z04,4000,5,3000,Quetta,2026-01-27,0001/OD/2026,2026-01-26,3000057851,2900035494,QTA
9200067187,3300,3020000424,Sober Pharmaceuticals,3000,30,Z09,3000,5,1000,Islamabad,2026-01-27,01-26/SP,2026-01-26,3000057864,2900035611,RWP
9200067188,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2026-01-27,10516,2026-01-26,3000057859,2900035513,RWP
9200067189,3300,3020000633,The Children Hospital & the Institu,3000,30,Z05,5000,6,2000,Multan,2026-01-27,6847 Q2,2026-01-22,3000057749,2900035590,MLT
9200067190,3300,3020000633,The Children Hospital & the Institu,3000,30,Z05,5000,6,2000,Multan,2026-01-27,6847 Q2,2026-01-20,3000057667,2900035590,MLT
9200067191,3300,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2026-01-27,001/2026,2026-01-27,3000057856,2900035411,LHR
9200067192,3300,3020000153,Marwa Medical Complex,3000,30,Z10,3000,10,1000,Swabi,2026-01-27,FOC approval attached,2025-11-19,3300002799,,PWR
9200067202,3300,3020000252,Bio Diagnostic,3000,30,Z08,2000,5,2000,Gujranwala,2026-01-27,BD-01/07,2026-01-27,3000057867,2900035412,GRW
9200067203,3300,3020000424,Sober Pharmaceuticals,3000,30,Z09,3000,5,1000,Islamabad,2026-01-27,10-25/SP,2026-01-26,3000057869,2900034054,RWP
9200067204,3300,3020000823,Ghurki Trust & Teaching Hospital,3000,30,Z07,2000,6,2000,Lahore,2026-01-27,G01260000289,2026-01-27,3000057875,2900035711,LHR
9200067205,3300,3020000757,Gill Surgical Supplies,3000,30,Z08,2000,5,2000,Sialkot,2026-01-27,GSS 130-26,2026-01-27,3000057873,2900035499,GRW
9200067206,3300,3020000896,Sahiwal Medical College,3000,30,Z07,2000,8,2000,Sahiwal,2026-01-27,29968,2026-01-15,3000057571,2900034969,LHR
9200067207,3300,3020000896,Sahiwal Medical College,3000,30,Z07,2000,8,2000,Sahiwal,2026-01-27,29970,2026-01-23,3000057770,2900034891,LHR
9200067208,3300,3020000896,Sahiwal Medical College,3000,30,Z07,2000,8,2000,Sahiwal,2026-01-27,29972,2026-01-20,3000057670,2900034970,LHR
9200067209,3300,3020000896,Sahiwal Medical College,3000,30,Z07,2000,8,2000,Sahiwal,2026-01-27,29968,2026-01-15,3000057561,2900034969,LHR
9200067210,3300,3020000979,Med Care International Hospital,3000,30,Z08,2000,6,2000,Gujranwala,2026-01-27,005/01/2026,2026-01-27,3000057877,2900035708,GRW
9200067211,3300,3020000153,Marwa Medical Complex,3000,30,Z10,3000,10,1000,Swabi,2026-01-27,FOC approval attached,2025-11-19,3300002799,,PWR
9200067213,3300,3020000979,Med Care International Hospital,3000,30,Z08,2000,6,2000,Gujranwala,2026-01-27,MDI-11.11.2025,2026-01-27,3000057889,2900034601,GRW
9200067214,3300,3020000979,Med Care International Hospital,3000,30,Z08,2000,6,2000,Gujranwala,2026-01-27,033/01.2026,2026-01-27,3000057887,2900035284,GRW
9200067215,3300,3020000979,Med Care International Hospital,3000,30,Z08,2000,6,2000,Gujranwala,2026-01-27,033/01.2026,2026-01-27,3000057893,2900035284,GRW
9200067216,3300,3020000515,Allied Hospital,3000,30,Z06,2000,6,2000,Faisalabad,2026-01-27,22595 (2),2026-01-23,3000057766,2900035052,FSD
9200067217,3300,3020001224,Shaukat Omer Memorial Hospital,3000,30,Z01,1000,6,3000,Karachi,2026-01-27,FOC-000000299,2026-01-23,3300002984,,KHI
9200067218,3300,3020000386,Hussaini Haematology & Oncology Tru,3000,30,Z01,1000,10,3000,Karachi,2026-01-27,FOC-000000312,2026-01-26,3300002985,,KHI
9200067219,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-01-27,0528/01/2027,2026-01-26,3000057858,2900035659,KHI
9200067224,3300,3020001322,Ali Hamza Traders,3000,30,Z05,5000,5,2000,Multan,2026-01-27,AHT-0057-26,2026-01-27,3000057868,2900035703,MLT
9200067225,3300,3020000494,Global Lab Solution,3000,30,Z05,5000,5,2000,Rahim Yar Khan,2026-01-27,GLS/226/01/26,2026-01-27,3000057852,2900035583,MLT
9200067226,3300,3020001069,Pakistan Atomic Energy Commission,3000,30,Z09,3000,8,1000,Islamabad,2026-01-28,Hosp-1(1472)/23,2026-01-12,3000057491,2900034018,RWP
9200067227,3300,3020001322,Ali Hamza Traders,3000,30,Z05,5000,5,2000,Multan,2026-01-28,AHT-0056-26,2026-01-15,3000057574,2900035523,MLT
9200067228,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-28,FDS/133-25,2026-01-27,3000057892,2900034510,RWP
9200067229,3300,3020001069,Pakistan Atomic Energy Commission,3000,30,Z09,3000,8,1000,Islamabad,2026-01-28,Hosp-1 (1472)/23/,2026-01-21,3000057735,2900035632,RWP
9200067232,3300,3020000885,Blazon Diagnostic,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-28,BD/02/026,2026-01-23,3000057783,2900035657,RWP
9200067234,3300,3020001224,Shaukat Omer Memorial Hospital,3000,30,Z01,1000,6,3000,Karachi,2026-01-28,FOC-000000299,2026-01-23,3300002984,,KHI
9200067236,3300,3020000936,Magma International,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-28,01-12/25,2026-01-26,3000057834,2900035149,RWP
9200067237,3300,3020001579,Akbar Trading Company,3000,30,Z07,2000,5,2000,Lahore,2026-01-28,25-26/Rngr/SF01,2026-01-28,3000057911,2900034663,LHR
9200067238,3300,3020001579,Akbar Trading Company,3000,30,Z07,2000,5,2000,Lahore,2026-01-28,25-26/Rngr/03QTR,2026-01-28,3000057912,2900035290,LHR
9200067239,3300,3020001579,Akbar Trading Company,3000,30,Z07,2000,5,2000,Lahore,2026-01-28,25-26/Rngr/03QTR,2026-01-27,3000057883,2900035290,LHR
9200067240,3300,3020001169,Rose International Scientific,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-28,411,2026-01-21,3000057721,2900035114,RWP
9200067241,3300,3020000265,Citi Labs,3000,30,Z09,3000,10,1000,Rawalpindi,2026-01-28,QJ-001-01-26,2026-01-26,3000057862,2900035472,RWP
9200067245,3300,3020000936,Magma International,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-28,01-12/25,2026-01-28,3000057932,2900035149,RWP
9200067246,3300,3020001092,Taurus International,3000,30,Z07,2000,5,2000,Lahore,2026-01-28,39/MD/2025,2026-01-26,3000057813,2900035594,LHR
9200067247,3300,3020001092,Taurus International,3000,30,Z07,2000,5,2000,Lahore,2026-01-28,39/MD/2025,2026-01-27,3000057863,2900035594,LHR
9200067248,3300,3020001092,Taurus International,3000,30,Z07,2000,5,2000,Lahore,2026-01-28,40/MD/2025,2026-01-26,3000057839,2900035683,LHR
9200067249,3300,3020001049,Innovative Healthcare Solution,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-28,IHS/804/25,2026-01-21,3000057720,2900034712,RWP
9200067250,3300,3020001049,Innovative Healthcare Solution,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-28,IHS/808/25,2026-01-26,3000057861,2900035174,RWP
9200067251,3300,3020001049,Innovative Healthcare Solution,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-28,IHS/808/25,2026-01-21,3000057718,2900035174,RWP
9200067252,3300,3020001634,Al-Mairaj Traders,3000,30,Z04,4000,5,3000,Quetta,2026-01-28,129,2026-01-28,3000057938,2900035593,QTA
9200067255,3300,3020001330,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2026-01-28,CC/25/857,2026-01-28,3000057922,2900034968,KHI
9200067256,3300,3020001330,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2026-01-28,CC/26/891,2026-01-28,3000057918,2900035498,KHI
9200067257,3300,3020000694,Optima-D Enterprises,3000,30,Z01,1000,5,3000,Karachi,2026-01-28,8/ODE,2026-01-28,3000057917,2900035637,KHI
9200067258,3300,3020000501,Al-Hamra Medical Centre,3000,30,Z01,1000,6,3000,Karachi,2026-01-28,AHMC/01-26,2026-01-28,3000057940,2900035375,KHI
9200067260,3300,3020000438,BF Biosciences Limited,3000,30,Z07,2000,7,2000,Lahore,2026-01-28,4100020992,2026-01-28,3000057941,2900035738,LHR
9200067262,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-28,FDS/133-25,2026-01-28,3000057945,2900034510,RWP
9200067264,3300,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2026-01-29,001/2026,2026-01-07,3000057437,2900035411,LHR
9200067265,3300,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2026-01-29,001/2026,2026-01-29,3000057952,2900035411,LHR
9200067266,3300,3020001237,Siddique Sadiq Memorial trust,3000,30,Z08,2000,6,2000,Gujranwala,2026-01-29,FOC-000000292,2026-01-20,3300002987,,GRW
9200067267,3300,3020000789,Vice Chancellor Nishtar Medical Uni,3000,30,Z05,5000,8,2000,Multan,2026-01-29,FOC-000000293,2026-01-20,3300002986,,MLT
9200067268,3300,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2026-01-29,001/2026,2026-01-29,3000057968,2900035411,LHR
9200067269,3300,3020001479,Jan Marketing Services,3000,30,Z10,3000,5,1000,Peshawar,2026-01-29,FOC-000000279,2026-01-19,3300002967,,PWR
9200067277,3300,3020000475,Aga Khan Health Service,3000,30,Z01,1000,6,3000,Karachi,2026-01-29,PCP-PO-0000000079,2026-01-26,3000057822,2900035678,KHI
9200067278,3300,3020000176,Humanity Care,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-29,02-2025/HC,2026-01-28,3000057950,2900035732,RWP
9200067279,3300,3020000265,Citi Labs,3000,30,Z09,3000,10,1000,Rawalpindi,2026-01-29,BK-001-25,2026-01-28,3000057931,2900035185,RWP
9200067280,3300,3020001141,Rafique Anwar Memorial Trust Hospit,3000,30,Z08,2000,6,2000,Gujranwala,2026-01-29,RAMTH/1427/2025,2026-01-29,3000057969,2900035305,GRW
9200067281,3300,3020001141,Rafique Anwar Memorial Trust Hospit,3000,30,Z08,2000,6,2000,Gujranwala,2026-01-29,RAMTH/1426/2025,2026-01-28,3000057914,2900035242,GRW
9200067282,3300,3020001200,Scientific House,3000,30,Z07,2000,5,2000,Lahore,2026-01-29,SH-10.01.2026,2026-01-27,3000057860,2900035461,LHR
9200067283,3300,3020001322,Ali Hamza Traders,3000,30,Z05,5000,5,2000,Multan,2026-01-29,AHT-0059-26,2026-01-28,3000057944,2900035733,MLT
9200067284,3300,3020001322,Ali Hamza Traders,3000,30,Z05,5000,5,2000,Multan,2026-01-29,AHT-0058-26,2026-01-28,3000057906,2900035727,MLT
9200067285,3300,3020001322,Ali Hamza Traders,3000,30,Z05,5000,5,2000,Multan,2026-01-29,AHT-0060-26,2026-01-28,3000057908,2900035734,MLT
9200067286,3300,3020001579,Akbar Trading Company,3000,30,Z07,2000,5,2000,Lahore,2026-01-29,25-26/Rngr/03ADLI,2026-01-28,3000057930,2900035728,LHR
9200067287,3300,3020001579,Akbar Trading Company,3000,30,Z07,2000,5,2000,Lahore,2026-01-29,25-26/Rngr/03QTR,2026-01-29,3000057971,2900035290,LHR
9200067288,3300,3020001124,Punjab Inst.Of Cardiology,3000,30,Z07,2000,6,2000,Lahore,2026-01-29,FOC-000000320,2026-01-27,3300003000,,LHR
9200067289,3300,3020001124,Punjab Inst.Of Cardiology,3000,30,Z07,2000,6,2000,Lahore,2026-01-29,BB PIC FOC-000000321,2026-01-27,3300002996,,LHR
9200067290,3300,3020000637,Apex Diagnostic Center,3000,30,Z10,3000,10,1000,Peshawar,2026-01-29,ADC/01-2026,2026-01-29,3000057986,2900035754,PWR
9200067291,3300,3020000896,Sahiwal Medical College,3000,30,Z07,2000,8,2000,Sahiwal,2026-01-29,FOC-000000304,2026-01-23,3300002993,,LHR
9200067292,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-01-29,ORD-2025-01726,2026-01-29,3000057979,2900034524,KHI
9200067293,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-01-29,PUR-ORD-2025-01956,2026-01-28,3000057903,2900035113,KHI
9200067294,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-01-29,PUR-ORD-2025-02077,2026-01-28,3000057905,2900035287,KHI
9200067295,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-01-29,ORD-2025-01726,2026-01-28,3000057902,2900034524,KHI
9200067296,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-01-29,ORD-2025-01892//HYD,2026-01-29,3000057976,2900034822,KHI
9200067297,3300,3020000084,Sindh Institute of Cardiovascular,3000,30,Z01,1000,8,3000,Karachi,2026-01-29,PUR-ORD-2025-02018,2026-01-28,3000057904,2900035166,KHI
9200067298,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-01-29,202500280,2026-01-22,3000057758,2900035554,QTA
9200067299,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-01-29,202500279,2026-01-26,3000057849,2900035556,QTA
9200067300,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-01-29,202500285,2026-01-23,3000057784,2900035639,QTA
9200067301,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-01-29,202500246,2026-01-26,3000057836,2900034566,QTA
9200067302,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-01-29,202500265,2026-01-26,3000057838,2900035156,QTA
9200067303,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-01-29,202500247,2026-01-28,3000057926,2900034451,QTA
9200067304,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2026-01-29,202500280,2026-01-26,3000057837,2900035554,QTA
9200067305,3300,3020001785,Lab Path.Com,3000,30,Z03,1000,5,3000,Sukkur,2026-01-29,LP/06-2026,2026-01-29,3000057972,2900035582,SKR
9200067306,3300,3020000633,The Children Hospital & the Institu,3000,30,Z05,5000,6,2000,Multan,2026-01-29,6847 FOC-000000317,2026-01-27,3300002997,,MLT
9200067309,3300,3020000494,Global Lab Solution,3000,30,Z05,5000,5,2000,Rahim Yar Khan,2026-01-29,GLS/225/11/25,2026-01-29,3000057954,2900034637,MLT
9200067310,3300,3020000757,Gill Surgical Supplies,3000,30,Z08,2000,5,2000,Sialkot,2026-01-29,GSS 130-26,2026-01-29,3000057966,2900035499,GRW
9200067311,3300,3020000494,Global Lab Solution,3000,30,Z05,5000,5,2000,Rahim Yar Khan,2026-01-29,GLS/226/01/26,2026-01-29,3000057963,2900035583,MLT
9200067312,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2026-01-29,10516,2026-01-29,3000057994,2900035513,RWP
9200067313,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-01-29,0526/01/2026,2026-01-28,3000057920,2900035418,KHI
9200067314,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-01-29,0519/12/2025,2026-01-28,3000057924,2900034889,KHI
9200067316,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-01-29,0521/12/2025,2026-01-28,3000057921,2900035051,KHI
9200067317,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-01-29,0528/01/2027,2026-01-28,3000057916,2900035659,KHI
9200067318,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-01-29,0520/12/2025,2026-01-28,3000057923,2900034951,KHI
9200067320,3300,3020000477,Aga Khan Hospital & Medical College,3000,30,Z01,1000,2,3000,Karachi,2026-01-29,FOC-000000289,2026-01-20,3300002988,,KHI
9200067321,3300,3020000678,Saifee Hospital Trust,3000,30,Z01,1000,6,3000,Karachi,2026-01-29,BPO-202512-00535,2026-01-28,3000057951,2900035746,KHI
9200067322,3300,3020001513,Liaquat National Hospital,3000,30,Z01,1000,2,3000,Karachi,2026-01-29,252026810,2026-01-29,3000057974,2900035198,KHI
9200067323,3300,3020001330,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2026-01-29,CC/25/844,2026-01-29,3000057977,2900034577,KHI
9200067324,3300,3020000501,Al-Hamra Medical Centre,3000,30,Z01,1000,6,3000,Karachi,2026-01-29,AHMC/12-25,2026-01-29,3000057975,2900034919,KHI
9200067326,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-01-29,0525/12/2025,2026-01-29,3000057973,2900035326,KHI
9200067328,3300,3020000633,The Children Hospital & the Institu,3000,30,Z05,5000,6,2000,Multan,2026-01-30,7099 FOC-000000318,2026-01-27,3300002998,,MLT
9200067330,3300,3020000252,Bio Diagnostic,3000,30,Z08,2000,5,2000,Gujranwala,2026-01-30,BD-01/07,2026-01-30,3000058001,2900035412,GRW
9200067331,3300,3020000205,Chemimed,3000,30,Z07,2000,5,2000,Lahore,2026-01-30,Order/002/2026,2026-01-30,3000058002,2900035617,LHR
9200067333,3300,3020001200,Scientific House,3000,30,Z07,2000,5,2000,Lahore,2026-01-30,SH-10.01.2026,2026-01-29,3000057967,2900035461,LHR
9200067334,3300,3020000757,Gill Surgical Supplies,3000,30,Z08,2000,5,2000,Sialkot,2026-01-30,GSS 130-26,2026-01-30,3000058000,2900035499,GRW
9200067335,3300,3020000494,Global Lab Solution,3000,30,Z05,5000,5,2000,Rahim Yar Khan,2026-01-30,GLS/226/01/26,2026-01-29,3000057998,2900035583,MLT
9200067336,3300,3020000143,J.K Enterprises,3000,30,Z05,5000,5,2000,Khanewal,2026-01-30,JK-67,2026-01-29,3000057999,2900035623,MLT
9200067337,3300,3020000265,Citi Labs,3000,30,Z09,3000,10,1000,Rawalpindi,2026-01-30,ML-001-01-26,2026-01-29,3000057995,2900035457,RWP
9200067338,3300,3020001575,Mahesh Pathology Lab,3000,30,Z02,1000,10,3000,Hyderabad,2026-01-30,FOC against DEMO/8300033411,2026-01-16,3300002957,,HYD
9200067339,3300,3020000265,Citi Labs,3000,30,Z09,3000,10,1000,Rawalpindi,2026-01-30,BK-001-25,2026-01-29,3000057997,2900035185,RWP
9200067340,3300,3020000881,Dr Akbar Niazi Teaching Hospital,3000,30,Z09,3000,6,1000,Islamabad,2026-01-30,FOC-000000313,2026-01-26,3300002990,,RWP
9200067341,3300,3020000424,Sober Pharmaceuticals,3000,30,Z09,3000,5,1000,Islamabad,2026-01-30,FOC-000000305,2026-01-26,3300003001,,RWP
9200067342,3300,3020000947,Reliance Medical Lab,3000,30,Z09,3000,10,1000,Rawalpindi,2026-01-30,FOC-000000319,2026-01-27,3300002992,,RWP
9200067343,3300,3020000544,Dynamic Diagnostic Solutions,3000,30,Z09,3000,5,1000,Islamabad,2026-01-30,FOC-000000324,2026-01-27,3300002994,,RWP
9200067344,3300,3020000180,Al-Khidmat Hospital,3000,30,Z10,3000,6,1000,Timargara,2026-01-30,FOC-000000316,2026-01-27,3300002995,,PWR
9200067345,3300,3020000180,Al-Khidmat Hospital,3000,30,Z10,3000,6,1000,Timargara,2026-01-30,FOC-000000316,2026-01-27,3300002995,,PWR
9200067346,3300,3020001092,Taurus International,3000,30,Z07,2000,5,2000,Lahore,2026-01-30,FOC-000000323 NOV TAU 27-01-26,2026-01-27,3300003002,,LHR
9200067347,3300,3020001598,MB Traders,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-30,MB0086,2026-01-30,3000058019,2900035763,RWP
9200067348,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-30,02/FDS,2026-01-30,3000058022,2900035771,RWP
9200067351,3300,3020000135,Al- Khidmat Welfare Society,3000,30,Z01,1000,6,3000,Karachi,2026-01-30,FOC -000000308,2026-01-26,3300002991,,KHI
9200067352,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-01-30,1272,2026-01-29,3000057988,2900035751,KHI
9200067353,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2026-01-30,0531/01/2026,2026-01-29,3000057987,2900035753,KHI
9200067355,3300,3020000580,Ali Medical Center Limited,3000,30,Z09,3000,6,1000,Islamabad,2026-01-30,2601001177,2026-01-30,3000058025,2900035782,RWP
9200067356,3300,3020000233,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2026-01-30,ATL 422,2026-01-27,3000057865,2900035029,GRW
9200067357,3300,3020000233,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2026-01-30,ATL 422,2026-01-28,3000057915,2900035029,GRW
9200067360,3300,3020001598,MB Traders,3000,30,Z09,3000,5,1000,Rawalpindi,2026-01-31,MB0084,2026-01-30,3000058038,2900035787,RWP
9200067361,3300,3020001591,Karachi XRays & Ultrasound Hospital,3000,30,Z01,1000,10,3000,Karachi,2026-01-31,KXR-01.01.2026,2026-01-31,3000058039,2900035348,KHI
9200067362,3300,3020001355,Tayyab Enterprises,3000,30,Z09,3000,5,1000,Peshawar,2026-01-31,24,2026-01-20,3000057699,2900033768,PWR
9200067363,3300,3020001355,Tayyab Enterprises,3000,30,Z09,3000,5,1000,Peshawar,2026-01-31,24,2026-01-29,3000057981,2900033768,PWR
9200067364,3300,3020001355,Tayyab Enterprises,3000,30,Z09,3000,5,1000,Peshawar,2026-01-31,TE232165,2026-01-29,3000057993,2900035766,PWR
2800003214,3300,3020000424,Sober Pharmaceuticals,3000,30,,1000,5,1000,Islamabad,2026-02-10,,,4300001201,9200067203,RWP
2800003215,3300,3020001399,Rehman Medical Institute (Pvt) Ltd.,3000,30,Z10,3000,6,1000,Peshawar,2026-02-14,,,4300001202,9200066414,PWR
2800003218,3300,3020000252,Bio Diagnostic,3000,30,,1000,5,2000,Gujranwala,2026-02-17,,,4300001203,9200067330,GRW
2800003219,3300,3020000206,Mughal Diagnostics & Research Labs,3000,30,Z07,2000,10,2000,Lahore,2026-02-06,,,3000056654,,LHR
2800003222,3300,3020000206,Mughal Diagnostics & Research Labs,3000,30,Z07,2000,10,2000,Lahore,2026-02-24,POMALB-000864-1,2026-02-06,3000058163,2900035829,LHR
2800003225,3300,3020001579,Akbar Trading Company,3000,30,Z07,2000,5,2000,Lahore,2026-02-25,25-26/Rngr/4(23),2026-02-24,3000058481,2900036133,LHR
2800003228,3300,3020000936,Magma International,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-24,FOC-000000383,2026-02-19,3300003048,,RWP
2800003229,3300,3020001511,Indus Hospital & Health Network,3000,30,Z01,1000,6,3000,Karachi,2026-02-27,,,4300001206,9200063546,KHI
2800003230,3300,3020001067,National Institute of Cardio Vescul,3000,30,Z01,1000,6,3000,Karachi,2026-02-23,20251022,2025-12-31,3000057317,2900034256,KHI
9200067365,3300,3020000936,Magma International,3000,30,Z09,3000,5,1000,Rawalpindi,2026-02-02,03-01/26,2026-01-31,3000058040,2900035794,RWP
